Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01355.02","Cranberries","1987","1987","kg/ha","14250","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01355.02","Cranberries","1988","1988","kg/ha","16751.1","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01355.02","Cranberries","1989","1989","kg/ha","15275.4","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01355.02","Cranberries","1990","1990","kg/ha","13675.6","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01355.02","Cranberries","1991","1991","kg/ha","16716.2","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01355.02","Cranberries","1992","1992","kg/ha","16025.5","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01355.02","Cranberries","1993","1993","kg/ha","14891.8","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01355.02","Cranberries","1994","1994","kg/ha","16868.1","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01355.02","Cranberries","1995","1995","kg/ha","14336.1","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01355.02","Cranberries","1996","1996","kg/ha","15401.2","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01355.02","Cranberries","1997","1997","kg/ha","17259.5","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01355.02","Cranberries","1998","1998","kg/ha","16661.2","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01355.02","Cranberries","1999","1999","kg/ha","18652.5","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01355.02","Cranberries","2000","2000","kg/ha","17210.9","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01355.02","Cranberries","2001","2001","kg/ha","16781.1","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01355.02","Cranberries","2002","2002","kg/ha","16186.6","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01355.02","Cranberries","2003","2003","kg/ha","17662.9","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01355.02","Cranberries","2004","2004","kg/ha","17746.5","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01355.02","Cranberries","2005","2005","kg/ha","18128","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01355.02","Cranberries","2006","2006","kg/ha","20059.4","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01355.02","Cranberries","2007","2007","kg/ha","19280.1","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01355.02","Cranberries","2008","2008","kg/ha","23080.1","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01355.02","Cranberries","2009","2009","kg/ha","20126.4","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01355.02","Cranberries","2010","2010","kg/ha","19821.2","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01355.02","Cranberries","2011","2011","kg/ha","22457.5","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01355.02","Cranberries","2012","2012","kg/ha","22375.1","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01355.02","Cranberries","2013","2013","kg/ha","23905.9","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01355.02","Cranberries","2014","2014","kg/ha","23190.4","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01355.02","Cranberries","2015","2015","kg/ha","23466.1","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01355.02","Cranberries","2016","2016","kg/ha","26002.9","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01355.02","Cranberries","2017","2017","kg/ha","23590.5","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01355.02","Cranberries","2018","2018","kg/ha","25464.2","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01355.02","Cranberries","2019","2019","kg/ha","23049.4","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01355.02","Cranberries","2020","2020","kg/ha","22325.4","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01355.02","Cranberries","2021","2021","kg/ha","20888.5","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01355.02","Cranberries","2022","2022","kg/ha","24674","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01355.02","Cranberries","2023","2023","kg/ha","25462.7","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01232","Cucumbers and gherkins","1961","1961","kg/ha","9367","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01232","Cucumbers and gherkins","1962","1962","kg/ha","9249.1","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01232","Cucumbers and gherkins","1963","1963","kg/ha","9924","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01232","Cucumbers and gherkins","1964","1964","kg/ha","9428.3","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01232","Cucumbers and gherkins","1965","1965","kg/ha","9737.1","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01232","Cucumbers and gherkins","1966","1966","kg/ha","9686.8","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01232","Cucumbers and gherkins","1967","1967","kg/ha","9219.3","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01232","Cucumbers and gherkins","1968","1968","kg/ha","8713.2","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01232","Cucumbers and gherkins","1969","1969","kg/ha","9012.1","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01232","Cucumbers and gherkins","1970","1970","kg/ha","10051.6","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01232","Cucumbers and gherkins","1971","1971","kg/ha","10032.7","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01232","Cucumbers and gherkins","1972","1972","kg/ha","10165.9","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01232","Cucumbers and gherkins","1973","1973","kg/ha","10680.5","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01232","Cucumbers and gherkins","1974","1974","kg/ha","10480.7","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01232","Cucumbers and gherkins","1975","1975","kg/ha","9138.5","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01232","Cucumbers and gherkins","1976","1976","kg/ha","11239","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01232","Cucumbers and gherkins","1977","1977","kg/ha","11542","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01232","Cucumbers and gherkins","1978","1978","kg/ha","11715.2","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01232","Cucumbers and gherkins","1979","1979","kg/ha","11859.9","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01232","Cucumbers and gherkins","1980","1980","kg/ha","12066.4","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01232","Cucumbers and gherkins","1981","1981","kg/ha","13156.8","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01232","Cucumbers and gherkins","1982","1982","kg/ha","12881.4","E","Estimated value",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01232","Cucumbers and gherkins","1983","1983","kg/ha","12830.2","E","Estimated value",""
